Strike Price,expiryDate,openInterest,changeinOpenInterest,pchangeinOpenInterest,totalTradedVolume,impliedVolatility,lastPrice,change,pChange,totalBuyQuantity,totalSellQuantity,bidQty,bidprice,askQty,askPrice,underlyingValue,date,Time
20950,20-Mar-2025,8.0,0.0,0.0,0,0.0,1550.0,0.0,0.0,4950,4950,750,1340.4,750,1585.55,22397.2,2025-03-14,09-17-26
20950,27-Mar-2025,11.0,0.0,0.0,0,0.0,1660.1,0.0,0.0,6000,6000,750,1331.1,750,1582.6,22397.2,2025-03-14,09-17-26
20950,24-Apr-2025,13.0,0.0,0.0,0,0.0,1847.35,0.049999999999954525,0.0027066529529559103,2475,3450,525,1310.6,1725,1750.95,22397.2,2025-03-14,09-17-26
20950,29-May-2025,11.0,0.0,0.0,0,0.0,1998.3,-0.25,-0.012509069075079433,0,1725,0,0.0,1725,2046.75,22397.2,2025-03-14,09-17-26
21000,13-Mar-2025,112.0,-21.0,-15.789473684210526,61,0.0,1401.0,-71.5,-4.855687606112054,3675,3750,225,1395.95,300,1400.4,22397.2,2025-03-14,09-17-26
21000,20-Mar-2025,26.0,18.0,225.0,24,0.0,1415.0,-71.0,-4.77792732166891,5100,5175,750,1296.85,750,1466.2,22397.2,2025-03-14,09-17-26
21000,27-Mar-2025,9606.666666666666,-287.6666666666667,-2.9073880672438768,610,0.0,1440.0,-91.70000000000005,-5.986812038911016,3900,7275,525,1431.25,75,1438.0,22397.2,2025-03-14,09-17-26
21000,24-Apr-2025,8315.0,1759.0,26.830384380719952,2998,0.0,1627.0,-86.04999999999995,-5.023204226379846,6075,7050,300,1616.2,225,1628.95,22397.2,2025-03-14,09-17-26
21000,29-May-2025,132.0,29.0,28.155339805825243,35,0.0,1775.25,-47.5,-2.6059525442326157,3075,4275,225,1731.6,600,1784.85,22397.2,2025-03-14,09-17-26
21000,26-Jun-2025,1176.0,107.0,10.00935453695042,201,0.0,1911.0,-78.59999999999991,-3.950542822677921,1650,1650,75,1906.3,225,1919.9,22397.2,2025-03-14,09-17-26
21000,25-Sep-2025,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,150,75,75,2223.95,75,2391.45,22397.2,2025-03-14,09-17-26
21000,24-Dec-2025,426.6666666666667,2.0,0.47095761381475665,14,0.0,2706.9,-52.69999999999982,-1.909697057544565,1575,1350,75,2694.1,75,2717.25,22397.2,2025-03-14,09-17-26
